pool,attacker_key,event_count,total_profit,net_profit
SolFiV2,G5HwqJo7yCKc1FDUFYKKS4X6fDohrXbvgq2tzX8do1Kz,1,0.0,0.0
SolFiV2,GAnbEFa9eudeiGoYEsLNhjD1A9JBG2CCyJBGA15qugsQ,1,0.0,0.0
SolFiV2,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,1,0.01,0.009
SolFiV2,GCvHhEUYQwTJ8jyf8Lc4bv8jBXyZU4LMMsZCobwEPzvM,1,0.0,0.0
SolFiV2,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,1,0.02,0.018
SolFiV2,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,1,0.0,0.0
SolFiV2,GWj95vE5Ykz6XKoMspBYt5F5K4YoH97nFyc1Wm1ui591,1,0.0,0.0
SolFiV2,GcGjZ9jr9ZVgFmFVRheP2CpWNoKLisbLFQkj5kQcD3XB,1,0.0,0.0
SolFiV2,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,1,0.51,0.459
SolFiV2,GzMx2sTfdVNQqkZqs4L5N241JPZZ8p1TcYyryjDRRixN,1,0.004,0.003
SolFiV2,H7DkxYE6xC79N2uFqFVutrUwdYUCY4TWGg5DvwMvpodN,1,0.004,0.003
SolFiV2,HAWK3BVnwptKRFYfVoVGhBc2TYxpyG9jmAbkHeW9tyKE,1,0.0,0.0
SolFiV2,HQbxGn3JsT7n6bicnhtucaGqeGjs7DWfrxVxdT1KmmuQ,1,0.0,0.0
SolFiV2,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,1,0.0,0.0
SolFiV2,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,1,0.01,0.009
SolFiV2,HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,1,0.0,0.0
SolFiV2,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,1,0.2,0.18
SolFiV2,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,1,0.07,0.063
SolFiV2,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,1,0.01,0.009
SolFiV2,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,1,0.03,0.027
SolFiV2,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,1,0.0,0.0
SolFiV2,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,1,0.11,0.099
SolFiV2,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,1,0.04,0.036
SolFiV2,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,1,0.0,0.0
SolFiV2,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,1,0.19,0.171
SolFiV2,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,1,0.1,0.09
SolFiV2,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,1,0.02,0.018
SolFiV2,a23gHknrH37ZsaoYWUYf44d6rYbsVH1Ny3YubpNQTpx,1,0.0,0.0
SolFiV2,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,1,0.03,0.027
SolFiV2,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,1,0.03,0.027
SolFiV2,e5cYp4PDzqzGAneH6bhbmjcm3oXqM1j49NqN8hiL9Zc,1,0.0,0.0
SolFiV2,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,1,0.04,0.036
SolFiV2,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,1,0.01,0.009
SolFiV2,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,1,0.0,0.0
SolFiV2,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,1,0.02,0.018
SolFiV2,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,1,0.01,0.009
SolFiV2,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,1,0.03,0.027
SolFiV2,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,1,0.0,0.0
SolFiV2,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,1,0.02,0.018
SolFiV2,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,1,0.03,0.027
SolFiV2,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,1,0.2,0.18
SolFiV2,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,1,0.01,0.009
SolFiV2,s9BYgLpyQwCJZtLdwNX4GuTM9pQ9rXYqu15tBmcL5ng,1,0.0,0.0
SolFiV2,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,1,0.01,0.009
SolFiV2,tmTXi3k7EBz41KBNAeyUbZc48RiumnzeY442rWoxskv,1,0.0,0.0
SolFiV2,w8s1eQqw3nF1yTABRX1XPa2LLBtdWMgYaLzUmsJ3xbc,1,0.0,0.0
SolFiV2,wAhahaK7VjcyrB8RzujUy4HGMQZ4dCjiCaRP4gMxy4i,1,0.0,0.0
SolFiV2,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,1,0.02,0.018
SolFiV2,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,1,0.03,0.027
TesseraV,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,1,0.35,0.315
TesseraV,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,1,0.01,0.009
TesseraV,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,1,0.61,0.549
TesseraV,2EZdYSXrs8yjwTiMntXYvEL4cTLHYdagyNJAnvMKiEJV,1,0.05,0.045
TesseraV,2EZxP9X1Kfuf2sxyBPfi2VsBbr6iJeepuv5tEiAHscAh,1,0.05,0.045
TesseraV,2SvvSFgzM9zEE1Y1vNXorfurtB2eRH3QHpMkpcVTXfrc,1,0.01,0.009
TesseraV,2T152KiAGxYwXpVuHgAhNGvjdxQsxkSs2feD6yNaXcjT,1,0.0,0.0
TesseraV,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,1,0.01,0.009
TesseraV,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,1,0.03,0.027
TesseraV,2m4vG7HTvuTSaGdWpGWNw2JHxiybc9kfVrT6GLsysqfZ,1,0.0,0.0
TesseraV,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,1,0.07,0.063
TesseraV,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,1,0.01,0.009
TesseraV,3T6gxwpMjdT7h4N8i6ucynpe8xXiWj8B1aLKNTS1d3dC,1,0.0,0.0
TesseraV,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,1,0.0,0.0
TesseraV,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,1,0.03,0.027
TesseraV,426P3SJSbiXBfgsWufyZMi56VgbJnHK9pQTPy5mXWNXX,1,0.0,0.0
TesseraV,4LopqkP6JyKC5XTKwaY5zMtmKf5zQLSfbtXHbJ5K8mM2,1,0.0,0.0
TesseraV,4RvgumbsgRftVLTK1cXGsyXnuGVm42juEMSkRA9JHLNb,1,0.0,0.0
TesseraV,4WLQkVHA1rjU6xtWfx2RPxN5ce3U4p4xpX2fVJfBGZ9N,1,0.0,0.0
TesseraV,4bEkAnJJSXue5REguwVF4TmdWxJ1aLqECMAZ3VPErPh7,1,0.0,0.0
TesseraV,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,1,0.0,0.0
TesseraV,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,1,0.01,0.009
TesseraV,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,1,0.07,0.063
TesseraV,4vVMzrU8vnQ66htk35XTioMaaM5FC8A85TzrMn2fr19v,1,0.0,0.0
TesseraV,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,1,0.01,0.009
TesseraV,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,1,0.03,0.027
TesseraV,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,1,0.02,0.018
TesseraV,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,1,0.01,0.009
TesseraV,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,1,0.01,0.009
TesseraV,5k3BYXpYb6hkmcUnWk4k8u2evJfnP67z88s8hkvbNUBK,1,0.0,0.0
TesseraV,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,1,0.05,0.045
TesseraV,65tRFhpjMm7dgX2SQuCrwys7G1awHzrkyLy9KGbkGsb1,1,0.0,0.0
TesseraV,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,1,0.01,0.009
TesseraV,68HKBoDYFRK9DsXZgGuP7357D6ASrosHfLZYpvBiLbwK,1,0.04,0.036
TesseraV,69vE12GmYwPiWayRfNta3WjYv72QT9VCq5zqhf7nFCH2,1,0.0,0.0
TesseraV,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,1,0.0,0.0
TesseraV,6Ysrzqex6ow1FK5V3i94DUzMJYr8QdRWrqFH5Yie9c13,1,0.0,0.0
TesseraV,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,1,0.01,0.009
TesseraV,6kkWJaA8owbCh5x8HBaApKohHemsGJ4DT7k5dsPTPDeF,1,0.0,0.0
TesseraV,6w56SRhxWCtryzYAv92AVBdaE4oUzZzjXTEsFQ6eTKVN,1,0.02,0.018
TesseraV,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,1,0.02,0.018
TesseraV,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,1,0.01,0.009
TesseraV,7L4Z4NMbJGCX4NGkAUsxGznKQtfUBjmikA3i3z42iYWq,1,0.0,0.0
TesseraV,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,1,0.0,0.0
TesseraV,7nTFHZyCkfLbuAUiCvMmeAf71fsVr5p4idUphdAKxviG,1,0.0,0.0
TesseraV,7rqskAg1eYcHXwL4FFdmgNuJ6rg4jCDfE29ugeeTrKez,1,0.0,0.0
TesseraV,888SGnyhGzqQuuWDVL48tn7xJsAEV259mK9V4YEcUn6f,1,0.0,0.0
TesseraV,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,1,0.0,0.0
TesseraV,8LWhBsgG8qGFSWiXrKLHz2yMUy7ViBaUZR1bJtxRAR17,1,0.0,0.0
TesseraV,8kP8qMuYtfBbWQ7ysvYaxEvMK3x78LXrXXGS7n5u3LEf,1,0.0,0.0
TesseraV,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,1,0.06,0.054
TesseraV,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,1,0.01,0.009
TesseraV,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,1,0.11,0.099
TesseraV,9JP5Rc6qD97KTBTzg4CJAd9wLCRHkDDc1s9xyuHAiMCK,1,0.0,0.0
TesseraV,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,1,0.03,0.027
TesseraV,9XLcx4qeRMef4S1uMTsyv5Uv8SAXpo8aE9d97NDxYRvL,1,0.0,0.0
TesseraV,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,1,0.04,0.036
TesseraV,9eVpgtTyX3bWWN4oJvCLe54hGgZyhAgizghQNzK8XTiJ,1,0.0,0.0
TesseraV,9m5oyKCbccxTGphZkdymU5MEpWZfhrm3YVmCJmni9Kfy,1,0.0,0.0
TesseraV,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,1,0.02,0.018
TesseraV,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,1,0.08,0.072
TesseraV,AAAAhimgGTLkft3X2J8F7U9DAaRhxHGzdedhFtAGeTsR,1,0.02,0.018
TesseraV,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,1,0.64,0.576
TesseraV,AE862TWQFAU6SCu7X5asMEB4ZQwvWZesnc8dVxhkqhL1,1,0.0,0.0
TesseraV,AE8635syc7jEWkmRfo97ypBd4TwhuZSyvPTsKF3hAFgb,1,0.01,0.009
TesseraV,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,1,0.12,0.108
TesseraV,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,1,0.23,0.207
TesseraV,ARBx92tyV8htTbEWCRH22tgje5vUeCkZm9p4y6TjJCjN,1,0.0,0.0
TesseraV,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,1,0.01,0.009
TesseraV,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,1,0.03,0.027
TesseraV,AXb9CNku4gFkoDjCDjsqBYrYJR7rE5p6KHE8YHHSYdwK,1,0.0,0.0
TesseraV,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,1,0.04,0.036
TesseraV,AhqW9MpWBPaKrchtes3DM1SxCvr6CZticqMV4oqjfZvm,1,0.0,0.0
TesseraV,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,1,0.1,0.09
TesseraV,An1RKaJEH9yV5fxz5TZea5V1Cz4ebcA8JjTeo1sc4zLU,1,0.0,0.0
TesseraV,AnYREiiPFqVgW2tZzNFEz66RWAwfQBFtquVLDrzXNx9A,1,0.01,0.009
TesseraV,BARxPPAAfwo7UDS5wG9pxsYADjD757emBwb2VwC4KjWY,1,0.0,0.0
TesseraV,BWaQQwcdUVwZzEsiTRrzJ48F6woAB6rkBNzvBqMtC5cG,1,0.0,0.0
TesseraV,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,1,0.01,0.009
TesseraV,BtrJwM5rbPR8vKdSVTUiABhqM7JAnFgP8ecFWbfcQSko,1,0.0,0.0
TesseraV,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,1,0.06,0.054
TesseraV,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,1,0.02,0.018
TesseraV,CSAZoZZwdoY42hQMVFHK16fkrub4J3cFsSd4wZtQTSLr,1,0.0,0.0
TesseraV,CXftfSZEPehfdmqJMM1vXmf9cXk18Yu6UB5PCx3k3Eof,1,0.0,0.0
TesseraV,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,1,0.12,0.108
TesseraV,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,1,0.01,0.009
TesseraV,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,1,0.02,0.018
TesseraV,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,1,0.04,0.036
TesseraV,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,1,0.0,0.0
TesseraV,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,1,0.0,0.0
TesseraV,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,1,0.25,0.225
TesseraV,Cxx8VCmStUdYXwVwu4y5JpgfmbnHfipQby3wbShhGAHt,1,0.0,0.0
TesseraV,DBLivuMxv5hChPstinm4E66dSLuHPSJLnn4mELB1dbJz,1,0.0,0.0
TesseraV,DJocqRPK2uKWvmR5WnWcd7m8fDw6az1L54R4UuH3GrGN,1,0.0,0.0
TesseraV,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,1,0.01,0.009
TesseraV,DP9sz3bmNRpotncV7NN9Rumx9nsfwWqUANgbQWrruxnH,1,0.0,0.0
TesseraV,DUvvMdjQoZxRcJJmfs1F9VLgyqiW1HC8cfximJmTCA9Y,1,0.0,0.0
TesseraV,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,1,0.02,0.018
TesseraV,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,1,0.01,0.009
TesseraV,E1VWMG7Dwaih3GQ8UahSfzRmwVcDYGMRm8ZxPVvSdZaH,1,0.0,0.0
TesseraV,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,1,0.17,0.153
TesseraV,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,1,0.01,0.009
TesseraV,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,1,0.3,0.27
TesseraV,EJuBwo7uDguqpZ8rHmroK1BkvVUPtTjyW2eZ3pHdx9nF,1,0.0,0.0
TesseraV,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,1,0.01,0.009
TesseraV,EgDKTrjey537XFZAF6LeyB9sMeGoeNucM7SznpnPJfkZ,1,0.0,0.0
TesseraV,EixTxH3fGRV8wQwcJHsvHHUDiFt63j5qwWYrZX9B9SLj,1,0.0,0.0
TesseraV,F7eGhuoAgn2MJuRs5hn8vxadBnoZidaXyNF51j4DDCSH,1,0.0,0.0
TesseraV,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,1,0.03,0.027
TesseraV,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,1,0.0,0.0
TesseraV,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,1,0.04,0.036
TesseraV,FBRw9GRFYHvrAnWsE5jYzLnRjuN3umcPBEmFFWGG1yLz,1,0.0,0.0
TesseraV,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,1,0.12,0.108
TesseraV,FtQ1G64RXdKHMeWtH9MRAg1okgzRfgupU5eN9sn1Mjtj,1,0.0,0.0
TesseraV,G5HwqJo7yCKc1FDUFYKKS4X6fDohrXbvgq2tzX8do1Kz,1,0.0,0.0
TesseraV,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,1,0.12,0.108
TesseraV,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,1,0.22,0.198
TesseraV,GTR1mWsjtaqb6ukHFizKt46nJUCV4qbkGze5NEMrSTiT,1,0.03,0.027
TesseraV,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,1,0.01,0.009
TesseraV,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,1,0.02,0.018
TesseraV,HRb8GUhRxKtLbk46XUm33baxryUACwMwQ9epAANQwXkG,1,0.0,0.0
TesseraV,HVS81eTrxeX9wrLML2ut5CA42qva9mBk5rk5QCehGTPE,1,0.0,0.0
TesseraV,Hc377zUV3B2kofe6wZ6BGHcK9VMGgPrbkqQHCW9RxKg,1,0.0,0.0
TesseraV,HkAop6zTAB933j7nhhUSGwLL5eKZyQizcZsgiL1MjMq1,1,0.0,0.0
TesseraV,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,1,0.02,0.018
TesseraV,HqiVX3B3cneyCPxjbaTcuBLcjMQgrGdz16nXsDBHdZVw,1,0.0,0.0
TesseraV,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,1,0.06,0.054
TesseraV,HydraXoSz7oE3774DoWQQaofKb31Kbn2cbcqG4ShKy85,1,0.08,0.072
TesseraV,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,1,0.09,0.081
TesseraV,J7XcpxqAmWCRhJiTosmZLwZarU82FxFp19KyHMhutgpb,1,0.0,0.0
TesseraV,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,1,0.6,0.54
TesseraV,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,1,0.02,0.018
TesseraV,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,1,0.01,0.009
TesseraV,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,1,0.05,0.045
TesseraV,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,1,0.09,0.081
TesseraV,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,1,0.03,0.027
TesseraV,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,1,0.03,0.027
TesseraV,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,1,0.39,0.351
TesseraV,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,1,0.09,0.081
TesseraV,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,1,0.05,0.045
TesseraV,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,1,0.2,0.18
TesseraV,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,1,0.03,0.027
TesseraV,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,1,0.01,0.009
TesseraV,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,1,0.02,0.018
TesseraV,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,1,0.01,0.009
TesseraV,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,1,0.01,0.009
TesseraV,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,1,0.01,0.009
TesseraV,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,1,0.02,0.018
TesseraV,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,1,0.17,0.153
TesseraV,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,1,1.78,1.602
TesseraV,moat5sFf2DwfL53x8WP8vZCMf5jP6W9k37G9Ex32nXH,1,0.0,0.0
TesseraV,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,1,0.02,0.018
TesseraV,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,1,0.03,0.027
TesseraV,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,1,0.01,0.009
TesseraV,xUwUxxg5eLEVfowp1ki2we8JWJjukkriVLY39c55nqa,1,0.0,0.0
TesseraV,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,1,0.01,0.009
TesseraV,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,1,0.0,0.0
ZeroFi,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,1,0.17,0.153
ZeroFi,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,1,0.0,0.0
ZeroFi,28pryh85shDtwFWoU2PyWSdaTveKkDSr2AkRxQGEarBW,1,0.0,0.0
ZeroFi,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,1,0.01,0.009
ZeroFi,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,1,0.0,0.0
ZeroFi,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,1,0.0,0.0
ZeroFi,31LFN462sPvJ8R8Sy1gnhiwc2k68QEzHsoBWqgrf3UGs,1,0.01,0.009
ZeroFi,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,1,0.0,0.0
ZeroFi,3WXsksPSpiN2AhVw8JHTjJFUL8mxMzjXrehTXP369okB,1,0.0,0.0
ZeroFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,1,0.01,0.009
ZeroFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,1,0.01,0.009
ZeroFi,4DnSsr27seLK1u5FPi4aVsbzMRQ8iXrGTqbxHdCaScEQ,1,0.0,0.0
ZeroFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,1,0.1,0.09
ZeroFi,4oRQc7FN3sB9Wq7xL9YXav1G8PktEbEe7C7uKP2Zjr9c,1,0.0,0.0
ZeroFi,4qHEqLrAJ46hnSCNGPMogTYBFfSY3EXtRXz8fwnS8Bkw,1,0.0,0.0
ZeroFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,1,0.01,0.009
ZeroFi,4vQkuTMpSyPvWhBX3d7iL92MWj2WYq4EC9f2oodHeu5D,1,0.0,0.0
ZeroFi,4zbcL8MFTh6PTbQ59urDbFTAurfoBopxEP45oWRuRs1u,1,0.0,0.0
ZeroFi,551nFomriRcEAZ8K9ZYBemusLMTQrZF6uywei2Pe3fKK,1,0.0,0.0
ZeroFi,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,1,0.0,0.0
ZeroFi,5d8tDay1ZDV4XVUBtTvFvQiLxDe8dz2ZCdsrkmTDcbm5,1,0.0,0.0
ZeroFi,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,1,0.0,0.0
ZeroFi,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,1,0.03,0.027
ZeroFi,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,1,0.0,0.0
ZeroFi,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,1,0.11,0.099
ZeroFi,6aMA9YxfetpZRjrSkp8HWjw53FjcfJjZuinSruPiuPzG,1,0.0,0.0
ZeroFi,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,1,0.14,0.126
ZeroFi,6qdGJMxurSM3ydmvaCRpBsFQTZvi4EJyfsndz1kDFnET,1,0.0,0.0
ZeroFi,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,1,0.01,0.009
ZeroFi,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,1,0.13,0.117
ZeroFi,7JQeyNK55fkUPUmEotupBFpiBGpgEQYLe8Ht1VdSfxcP,1,0.0,0.0
ZeroFi,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,1,0.0,0.0
ZeroFi,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,1,0.0,0.0
