amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence,classification
HumidiFi,2SvvSFgzM9zEE1Y1vNXorfurtB2eRH3QHpMkpcVTXfrc,0,6,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,0,16,0,0,Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,8,0.008,0.08,0.072,high,FAT_SANDWICH
HumidiFi,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,0,399,0,2,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,200,0.2,2.0,1.8,high,FAT_SANDWICH
HumidiFi,2m4vG7HTvuTSaGdWpGWNw2JHxiybc9kfVrT6GLsysqfZ,0,8,0,0,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,2n78p72RVYbyAiPtzZCNBYjMsEXKRiqfd5zArK8r2tgG,0,12,0,0,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,0,348,0,0,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,174,0.174,1.74,1.566,high,FAT_SANDWICH
HumidiFi,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,0,2,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,0,26,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,13,0.013,0.13,0.117,high,FAT_SANDWICH
HumidiFi,2wR1DAGKYPyJVUoRgJ7DFoRb4ZSxoXvZssVa3aJaVpw4,0,3,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,322nTFg3nyRMXHgbAjQqdFC7cjQrcvTd6QGbNt1y8Yff,0,3,0,0,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,3333JG5dZ1nRDyKwCmrC3HwoevuaFP5L7p3AAjfagggg,0,6,0,0,NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,0,21,0,0,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,10,0.01,0.1,0.09,high,FAT_SANDWICH
HumidiFi,3T6gxwpMjdT7h4N8i6ucynpe8xXiWj8B1aLKNTS1d3dC,0,60,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,30,0.03,0.3,0.27,medium,FAT_SANDWICH
HumidiFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,10,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,53,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,26,0.026,0.26,0.234,high,FAT_SANDWICH
HumidiFi,4RvgumbsgRftVLTK1cXGsyXnuGVm42juEMSkRA9JHLNb,0,2,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,0,5,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,55,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,27,0.027,0.27,0.243,high,FAT_SANDWICH
HumidiFi,4o9Sgxpam1ihEJLPKxpgPfMpgxhXpcGEqPGptLxGJ7yv,0,2,0,0,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,477,0,8,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,242,0.242,2.42,2.178,high,FAT_SANDWICH
HumidiFi,54Pz1e35z9uoFdnxtzjp7xZQoFiofqhdayQWBMN7dsuy,0,6,0,1,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,0,5,0,0,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,0,13,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,0,26,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,13,0.013,0.13,0.117,high,FAT_SANDWICH
HumidiFi,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,0,10,0,0,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,5d8tDay1ZDV4XVUBtTvFvQiLxDe8dz2ZCdsrkmTDcbm5,0,31,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,15,0.015,0.15,0.135,high,FAT_SANDWICH
HumidiFi,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,0,11,0,0,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,0,6,0,1,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,5wMHFyCgRrggsKWrvS2zHDHi7V6xfwfSAsZG95LwXYUQ,0,20,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,10,0.01,0.1,0.09,medium,FAT_SANDWICH
HumidiFi,5y5jCvdD6uTPjWbQtLj8ABQ56jCor2SxURidAqGSyviw,0,4,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,0,3,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,66FKXM3n8hWZJH5vWfGTvAVRAAkvbR7TQK5dgPDGiZvm,0,2,0,0,3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,0,26,0,1,9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,13,0.013,0.13,0.117,high,FAT_SANDWICH
HumidiFi,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,57,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,28,0.028,0.28,0.252,high,FAT_SANDWICH
HumidiFi,6qdGJMxurSM3ydmvaCRpBsFQTZvi4EJyfsndz1kDFnET,0,5,0,0,9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,6w56SRhxWCtryzYAv92AVBdaE4oUzZzjXTEsFQ6eTKVN,0,4,0,0,8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,0,18,0,0,SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
HumidiFi,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,0,61,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,30,0.03,0.3,0.27,high,FAT_SANDWICH
HumidiFi,7JQeyNK55fkUPUmEotupBFpiBGpgEQYLe8Ht1VdSfxcP,0,8,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,4,0.004,0.04,0.036,medium,FAT_SANDWICH
HumidiFi,7LFYBv2FQDY6aw5hL5SBCW2PiHG8TmENxBnfUnCksRbs,0,4,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0,4,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,2,0.002,0.02,0.018,medium,FAT_SANDWICH
HumidiFi,7jN6hUdNBdkK12wVM2iydxx9hzsxUhUppmr99Aeu6cKb,0,2,0,0,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,0,5,0,1,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,888SGnyhGzqQuuWDVL48tn7xJsAEV259mK9V4YEcUn6f,0,12,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,0,370,0,0,CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,185,0.185,1.85,1.665,high,FAT_SANDWICH
HumidiFi,8BqPz57R477iHSEwZpryDh8u6PD6fdmzKK6Wn9AjMnK3,0,3,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,8H1Lqr6t7kvx5BY1zLkkARj8pksoXvixwjKBdvVC1y6U,0,3,0,1,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,0,8,0,0,nymsHergYedT9CJMgtGMvqXUTGcbs5o3MiWTJUbqTGY,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,8jtt2EgUvMLnoCamfRwXyMCF37HTrtcr76VL16Btbwro,0,24,0,0,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,12,0.012,0.12,0.108,high,FAT_SANDWICH
HumidiFi,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,0,240,0,12,puffinQSvKFriPbyE5atyx1ptfnyytovbzxybr1jsyy,126,0.126,1.26,1.134,high,FAT_SANDWICH
HumidiFi,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,0,9,0,1,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,8sQhXy6XVTFC3qHGQruPJHEYNUeAuNnT7DPckzBzdtKm,0,2,0,0,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,8zrxRCK1HjFNGhsvc7NJXfj2ybPxR3p25FhwFmEeyrAe,0,14,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,7,0.007,0.07,0.063,high,FAT_SANDWICH
HumidiFi,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,0,77,0,1,EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB,38,0.038,0.38,0.342,high,FAT_SANDWICH
HumidiFi,99WHBf1vR8XQtMsMKFU3JMh6ZihZSVSGDjVtyABbAM9J,0,4,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,0,74,0,4,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,39,0.039,0.39,0.351,high,FAT_SANDWICH
HumidiFi,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,0,541,0,3,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,271,0.271,2.71,2.439,high,FAT_SANDWICH
HumidiFi,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,0,39,0,0,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,19,0.019,0.19,0.171,high,FAT_SANDWICH
HumidiFi,9m5oyKCbccxTGphZkdymU5MEpWZfhrm3YVmCJmni9Kfy,0,9,0,1,AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,0,56,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,28,0.028,0.28,0.252,high,FAT_SANDWICH
HumidiFi,A3SBUE2ERJkhRyUGRzoptZJtETqjWPViJimfnefCN8RZ,0,2,0,0,THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,0,154,0,0,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,77,0.077,0.77,0.6930000000000001,high,FAT_SANDWICH
HumidiFi,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,0,50,0,0,nymsHergYedT9CJMgtGMvqXUTGcbs5o3MiWTJUbqTGY,25,0.025,0.25,0.225,high,FAT_SANDWICH
HumidiFi,AAAAhimgGTLkft3X2J8F7U9DAaRhxHGzdedhFtAGeTsR,0,7,0,0,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,0,241,0,3,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,121,0.121,1.21,1.089,high,FAT_SANDWICH
HumidiFi,AE862TWQFAU6SCu7X5asMEB4ZQwvWZesnc8dVxhkqhL1,0,9,0,0,BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,AE8635syc7jEWkmRfo97ypBd4TwhuZSyvPTsKF3hAFgb,0,15,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,7,0.007,0.07,0.063,high,FAT_SANDWICH
HumidiFi,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,0,864,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,432,0.432,4.32,3.888,high,FAT_SANDWICH
HumidiFi,AECTMxLqHaSL8QznVZSWp3ozuKjzKfRPTy65ZP2jdvvr,0,11,0,0,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,0,120,0,4,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,62,0.062,0.62,0.558,high,FAT_SANDWICH
HumidiFi,ARBx73zSiEhM1fDhX2vzQgWLqNiGXuhDZUuZVEuBwJ1m,0,2,0,0,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,ARBx92tyV8htTbEWCRH22tgje5vUeCkZm9p4y6TjJCjN,0,5,0,0,CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC,2,0.002,0.02,0.018,medium,FAT_SANDWICH
HumidiFi,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,0,395,0,1,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,197,0.197,1.97,1.773,high,FAT_SANDWICH
HumidiFi,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,0,30,0,0,2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,15,0.015,0.15,0.135,high,FAT_SANDWICH
HumidiFi,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,0,52,0,8,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,30,0.03,0.3,0.27,high,FAT_SANDWICH
HumidiFi,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,0,70,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,35,0.035,0.35,0.315,high,FAT_SANDWICH
HumidiFi,An1RKaJEH9yV5fxz5TZea5V1Cz4ebcA8JjTeo1sc4zLU,0,23,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,11,0.011,0.11,0.099,high,FAT_SANDWICH
HumidiFi,AnYREiiPFqVgW2tZzNFEz66RWAwfQBFtquVLDrzXNx9A,0,30,0,0,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,15,0.015,0.15,0.135,high,FAT_SANDWICH
HumidiFi,BCE9ic3dPTAfX1Y7ccLc8ms2UrHV864RGUZjEL9JubJh,0,2,0,0,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,BWaQQwcdUVwZzEsiTRrzJ48F6woAB6rkBNzvBqMtC5cG,0,10,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,0,37,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,18,0.018,0.18,0.1619999999999999,high,FAT_SANDWICH
HumidiFi,ByiM8skpM4BrYnhfZX21w23Wt2KMU686daG8uDuNUmU4,0,2,0,0,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,0,302,0,0,nebu15XQKGpxzhhckADBX9PgvGN5qk9RRJCFLKc118w,151,0.151,1.51,1.359,high,FAT_SANDWICH
HumidiFi,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,0,32,0,0,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,16,0.016,0.16,0.144,high,FAT_SANDWICH
HumidiFi,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,0,8,0,0,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,0,592,0,6,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,299,0.299,2.99,2.6910000000000003,high,FAT_SANDWICH
HumidiFi,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,0,13,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,CgeCCF1khuPwtXrd9NYXLa1pNEhQVecePfHHHU38REQJ,0,3,0,0,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,0,7,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,0,235,0,5,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,119,0.119,1.19,1.071,high,FAT_SANDWICH
HumidiFi,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,0,12,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,0,21,0,0,parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz,10,0.01,0.1,0.09,high,FAT_SANDWICH
HumidiFi,CsjuX7oiUZf3sRp2kt6jUPCW3PcPpEyXAKvjnyipQjPC,0,2,0,0,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,0,224,0,4,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,114,0.114,1.14,1.026,high,FAT_SANDWICH
HumidiFi,DJocqRPK2uKWvmR5WnWcd7m8fDw6az1L54R4UuH3GrGN,0,4,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,DNYdyjVsc8QGY2P6Qt9KfkHVjwTEZb6ukZ56rkBdDjDe,0,2,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,0,40,0,0,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,20,0.02,0.2,0.18,high,FAT_SANDWICH
HumidiFi,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,0,111,0,0,EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,55,0.055,0.55,0.495,high,FAT_SANDWICH
HumidiFi,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,0,15,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,7,0.007,0.07,0.063,high,FAT_SANDWICH
HumidiFi,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,250,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,125,0.125,1.25,1.125,high,FAT_SANDWICH
HumidiFi,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,0,27,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,13,0.013,0.13,0.117,high,FAT_SANDWICH
HumidiFi,EFw7G7rKEagCcq3aQ63yb6Zw8AE8qfq1Wwavm2gcF3hv,0,2,0,0,DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,245,0,10,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,127,0.127,1.27,1.143,high,FAT_SANDWICH
HumidiFi,EQvk37i7dCkXCaCsodruGSJ8H9xJe7jru5T8UianJ4Wa,0,2,0,0,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,0,52,0,2,84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,27,0.027,0.27,0.243,high,FAT_SANDWICH
HumidiFi,F2ABsg5J6Jp8wtJVd4bUDAPUigKyf9VzNcRyABUAWXZV,0,2,0,0,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,F7eGhuoAgn2MJuRs5hn8vxadBnoZidaXyNF51j4DDCSH,0,4,0,0,EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,2,0.002,0.02,0.018,high,FAT_SANDWICH
HumidiFi,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,0,56,0,6,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,31,0.031,0.31,0.279,high,FAT_SANDWICH
HumidiFi,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,0,76,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,38,0.038,0.38,0.342,high,FAT_SANDWICH
