amm_oracle,validator,transaction_count,mean_latency_us,std_latency_us,pool_trades
SolFi,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,534,326861.02,74443.66,534
SolFi,2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2,63,155512.1,100578.86,63
SolFi,2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,118,174912.78,148912.28,118
SolFi,2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,12,202983.0,84329.2,12
SolFi,2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,106,142183.35,103181.16,106
SolFi,2pCxbAfUEwuL2k9Fiz3xnronPqRnXsuz9XV76ddq2GEt,56,168092.46,98670.72,56
SolFi,2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM,38,136756.21,88394.61,38
SolFi,2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,3,69677.0,19347.01,3
SolFi,2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,24,159213.88,94076.35,24
SolFi,2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq,54,288871.07,329892.82,54
SolFi,32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,30,108932.63,121926.8,30
SolFi,32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm,61,152804.0,118352.57,61
SolFi,3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,56,136825.05,106722.28,56
SolFi,3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,35,195734.43,121556.52,35
SolFi,3C2cXXVHCm2w2EWnHUNxhtZCB2EMv2AeJ4TpW5ws18fi,118,134869.51,118779.89,118
SolFi,3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,24,109697.38,110777.7,24
SolFi,3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,43,87506.72,88397.82,43
SolFi,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,478,155034.63,102955.65,478
SolFi,3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,9,135706.44,81437.08,9
SolFi,3KiDz3wuZrJfsgKt5KEvRb1WPpbci1PWj78aPVF5ei3F,59,160468.73,102738.99,59
SolFi,3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,37,147592.3,107265.49,37
SolFi,3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS,80,149374.22,96702.98,80
SolFi,3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,56,207296.91,106384.23,56
SolFi,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,712,148580.95,107947.33,712
SolFi,3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,30,169399.6,104649.23,30
SolFi,3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35,60,159650.17,118699.06,60
SolFi,3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE,117,138336.38,109363.24,117
SolFi,3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS,18,217737.94,84738.42,18
SolFi,3cZSHGfNdaULpFAvGbWbxpVwzXB4gHdk8NFucPNR5pgA,121,130522.91,114525.37,121
SolFi,3fpcsJ2WPdrmpjVVA5Lmv4m9Qx5xqND1xJhFprDSjWJ4,75,137126.67,85174.4,75
SolFi,3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,238,321914.01,89712.1,238
SolFi,3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,16,114489.88,105315.32,16
SolFi,3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5,87,123478.98,95191.82,87
SolFi,3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,28,170725.11,98188.89,28
SolFi,3tzpLMWRkWucvTRWU5PjgKzN1iwJuV69yCCjmuuo4gTk,63,146145.27,112918.98,63
SolFi,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,62,145894.05,95530.64,62
SolFi,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,79,128402.87,110945.13,79
SolFi,49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,20,193576.0,269837.42,20
SolFi,4DraK9wUrMSpzbGjUbSWTHAhJimMyB49HyKhvfwe6e51,30,154790.07,108198.02,30
SolFi,4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,12,150033.75,108751.67,12
SolFi,4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,28,142605.54,87266.29,28
SolFi,4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,13,102343.69,89754.83,13
SolFi,4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su,76,165542.12,98300.69,76
SolFi,4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,42,136667.6,108682.83,42
SolFi,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,268,122364.37,98485.67,268
SolFi,4VrjyXQT61WFSjuG3ehgqZUK1jqvYqB46veQbXLotq3n,45,135537.44,116699.72,45
SolFi,4W3jdXyqhLCjzA3Liu8ZNjViwrc6N9YjSB7obbxfjcKE,25,182074.4,108022.64,25
SolFi,4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,92,134799.52,93889.22,92
SolFi,4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,16,73363.56,65390.11,16
SolFi,4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d,40,158378.5,99369.06,40
SolFi,4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck,9,114938.56,69507.08,9
SolFi,4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF,58,188578.24,115317.68,58
SolFi,4mtXJ5pUcMMB4t8cLbi7zfDJCHfYLRrQb4qSLmh57sKL,202,348518.46,72647.48,202
SolFi,4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,25,103914.96,85107.33,25
SolFi,4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,38,183355.58,257481.17,38
SolFi,4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ,45,179410.33,121889.19,45
SolFi,4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,60,100021.77,91078.32,60
SolFi,574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy,25,106408.64,128346.63,25
SolFi,57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,80,116985.52,111385.04,80
SolFi,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,249,137753.14,110616.94,249
SolFi,5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,55,136873.15,94977.07,55
SolFi,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,1200,141687.01,113100.99,1200
SolFi,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,1039,145187.42,107557.01,1039
SolFi,5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,28,182396.86,132884.78,28
SolFi,5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,5,158434.2,73526.88,5
SolFi,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,95,141586.38,109494.15,95
SolFi,5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk,8,116965.12,85897.99,8
SolFi,5MAGJ3zShtXMMVXjZRoFqtFF7XhP8iLSyZrxdL7KpjcB,78,144721.53,109282.35,78
SolFi,5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,12,256363.83,105218.33,12
SolFi,5P35CJVKU15Rrh5M6EVkre23EyA3K34kAut2GXhHKM7W,9,100088.89,54004.54,9
SolFi,5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs,165,145329.24,104360.2,165
SolFi,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,306,136025.57,107261.21,306
SolFi,5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,330,152438.88,111525.17,330
SolFi,5VrW7YNBccVnhnZVmooCePdLFcs2UjfxRT3hoY9mN8Ec,78,119640.86,88705.83,78
SolFi,5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,36,96481.61,108049.21,36
SolFi,5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,23,130949.87,82981.15,23
SolFi,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,1082,151943.44,107870.59,1082
SolFi,5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,52,130189.12,115418.82,52
SolFi,5d9Mdc2Zk8as8GL1AxQeXxv5htBBvC5bjfmsXC7UUWwG,91,100005.16,105701.52,91
SolFi,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,811,138380.38,109024.69,811
SolFi,5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn,95,144993.12,102930.46,95
SolFi,5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,19,175837.37,108054.78,19
SolFi,5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,14,143582.29,106495.14,14
SolFi,5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG,111,158306.56,104794.07,111
SolFi,5ivRNcK1yThcK3koZR1oikAfuNm6rj1LceMskayoVSzc,26,361211.5,84432.68,26
SolFi,5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,49,152039.45,116986.9,49
SolFi,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,2498,190864.24,128869.55,2498
SolFi,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,38,175506.21,111016.15,38
SolFi,5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW,4,157365.25,148079.94,4
SolFi,5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,73,119460.7,102967.9,73
SolFi,5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,6,119915.83,80185.3,6
SolFi,5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,24,140045.67,99837.26,24
SolFi,5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,84,241515.63,113379.64,84
SolFi,5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,41,196608.37,115982.67,41
SolFi,61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,43,154768.23,104491.51,43
SolFi,65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,14,358487.14,59217.93,14
SolFi,6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,29,165448.41,107216.14,29
SolFi,6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,112,144472.07,107727.27,112
SolFi,6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc,198,183885.91,123051.01,198
SolFi,6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,24,127375.17,128280.89,24
SolFi,6PvHaibtZhuba14dzbhGFJRASYX3Ka2oviRzSbXV2wYC,81,151616.81,110138.85,81
SolFi,6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,47,205382.06,121405.96,47
SolFi,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,282,143250.26,106177.31,282
SolFi,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,351,137500.9,98141.3,351
SolFi,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,198,138816.08,103399.65,198
SolFi,6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo,8,134251.12,194288.9,8
SolFi,6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4,341,172259.16,101956.26,341
SolFi,6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,21,144187.57,98076.11,21
SolFi,6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,35,148313.51,119982.43,35
SolFi,6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,49,129913.73,99464.46,49
SolFi,6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,44,129630.98,115390.28,44
SolFi,6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,26,114550.15,112776.18,26
SolFi,6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,4,174016.75,131290.78,4
SolFi,6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,50,146828.5,113814.15,50
SolFi,6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,37,150289.54,92877.06,37
SolFi,6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,202,166404.95,107112.51,202
SolFi,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,784,146503.8,104777.1,784
SolFi,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,217,133994.0,103830.5,217
SolFi,6yVX5rkTR3NfgCuu37vkmLCeG2RLqKaJHLj4G6b4Dvzu,6,172941.5,79631.88,6
SolFi,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,396,140549.31,108943.6,396
SolFi,73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,65,157263.58,101282.75,65
SolFi,74Xkp2iLXm315h69sFRiCFjmKnaWkMV8W2LgJwPRSgN5,34,196884.82,106921.68,34
SolFi,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,612,145042.58,108490.05,612
SolFi,7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT,185,156714.96,113623.75,185
SolFi,7EzbSahSfSjeRexHcNDLDpzHBAGBLjLKtjbmuoQnEtjE,137,131440.91,110134.08,137
SolFi,7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v,30,124923.6,86810.16,30
SolFi,7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We,100,106565.45,97502.68,100
SolFi,7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,36,169091.03,119232.38,36
SolFi,7Hp1e6BrTBkbBN4wFiNmycPVPsjvyUUBL2tGhYEMT6gt,14,129730.36,226976.52,14
SolFi,7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,65,177791.31,134690.32,65
SolFi,7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,50,145793.16,114569.89,50
SolFi,7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,66,133547.2,110238.2,66
SolFi,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,160,195228.37,193002.12,160
SolFi,7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,22,140777.73,169508.48,22
SolFi,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,492,138977.37,102768.46,492
SolFi,7TYbdqaFpHbLUWBe6fTc19XPweUMN6fB3GBW3TzZWu1i,14,209089.0,110289.83,14
SolFi,7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf,28,138852.18,118749.04,28
SolFi,7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,43,185692.91,142298.59,43
SolFi,7ZjHeeYEesmBs4N6aDvCQimKdtJX2bs5boXpJmpG2bZJ,41,158118.29,119077.63,41
SolFi,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,171,186972.88,119934.64,171
SolFi,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,624,172503.37,184944.07,624
SolFi,7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,12,135771.08,88308.13,12
SolFi,7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,88,167813.56,107877.74,88
SolFi,7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A,40,157915.02,85502.69,40
SolFi,7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB,16,101056.0,113546.13,16
SolFi,7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc,166,155763.36,101056.04,166
SolFi,7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw,148,343015.1,64539.85,148
SolFi,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,459,177749.92,106678.36,459
SolFi,7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G,6,156580.33,83299.32,6
SolFi,84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,314,341009.91,86486.86,314
SolFi,8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,49,118130.22,112104.5,49
SolFi,8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,55,108480.78,101934.13,55
SolFi,8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,97,325269.97,86861.29,97
SolFi,8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,92,171894.9,124159.57,92
SolFi,8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5,23,113323.26,97150.32,23
SolFi,8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,78,181093.47,112828.6,78
SolFi,8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix,26,127012.0,105121.75,26
SolFi,8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,36,134453.28,102327.02,36
SolFi,8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,28,126912.07,107578.55,28
SolFi,8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi,35,163963.71,127014.13,35
SolFi,8cqck84coxk8TGXYBD95QosKCEA6fKwXLevcEv3oGmu8,60,115790.75,106833.49,60
SolFi,8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,48,149394.42,98110.75,48
SolFi,8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,65,178994.48,111606.91,65
SolFi,8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF,4,154529.5,120688.0,4
SolFi,8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L,11,162127.18,115810.22,11
SolFi,8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,97,164928.42,106458.28,97
SolFi,8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,123,149107.09,111917.22,123
SolFi,8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,81,136894.09,113021.59,81
SolFi,8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,315,142330.65,108229.8,315
SolFi,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,287,158697.29,111018.95,287
SolFi,8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,24,143513.08,106418.73,24
SolFi,8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,73,230771.49,264266.42,73
SolFi,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,39,151727.41,98639.72,39
SolFi,91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,75,163166.59,109659.91,75
SolFi,93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,40,144279.5,94776.68,40
SolFi,96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,35,157838.8,122661.86,35
SolFi,97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,45,158845.13,106790.91,45
SolFi,99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,12,184441.75,120126.16,12
SolFi,9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,95,133074.22,109544.47,95
SolFi,9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA,11,115234.82,136280.52,11
SolFi,9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,55,161480.33,103021.95,55
SolFi,9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,89,143672.11,107133.4,89
SolFi,9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ,47,119923.72,137810.17,47
SolFi,9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,51,183301.98,103885.61,51
SolFi,9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg,31,90770.13,96250.21,31
SolFi,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,1254,145734.77,108346.88,1254
SolFi,9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB,6,70016.17,97951.97,6
SolFi,9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,9,139099.33,136537.87,9
SolFi,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,1045,135146.56,111490.04,1045
SolFi,9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,60,155323.5,105622.41,60
SolFi,9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,37,129916.38,120160.51,37
SolFi,9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,16,143088.06,187308.56,16
SolFi,9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,123,195843.11,112216.03,123
SolFi,9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,31,118042.65,114449.14,31
SolFi,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,139,135511.55,101501.32,139
SolFi,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,1678,150201.34,107005.8,1678
SolFi,9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa,13,188952.46,148827.75,13
SolFi,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,507,140287.61,111437.74,507
SolFi,9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,44,155848.18,128965.96,44
SolFi,9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,55,158963.04,112036.58,55
SolFi,9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,19,160364.26,69074.21,19
SolFi,9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa,98,329385.95,70173.54,98
SolFi,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,1325,148935.48,111089.04,1325
SolFi,9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq,9,151434.78,110181.85,9
SolFi,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,933,156011.83,105861.3,933
SolFi,A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,39,164270.05,96627.25,39
SolFi,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,115,169926.52,96994.93,115
SolFi,A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y,23,128120.22,71563.37,23
SolFi,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,328,155112.69,109951.84,328
SolFi,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,64,166971.09,99573.24,64
SolFi,ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,4,109775.0,144515.29,4
SolFi,ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,18,600907.56,275786.86,18
SolFi,ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,128,225764.63,121771.58,128
SolFi,ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,36,133985.19,102507.61,36
SolFi,AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,60,122701.93,112390.15,60
SolFi,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,585,144804.06,106066.38,585
SolFi,ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,58,178338.12,97789.38,58
SolFi,ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,35,171352.17,98040.97,35
SolFi,AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,391,148589.38,114025.25,391
SolFi,ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk,161,180449.42,101805.74,161
SolFi,AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,6,166324.0,77469.88,6
SolFi,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,615,147099.82,105148.08,615
SolFi,AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,22,183579.18,98082.41,22
SolFi,AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,74,184578.53,111208.83,74
SolFi,AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,15,187794.47,73102.94,15
SolFi,AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,12,124514.83,116626.41,12
